Date,n,Index,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2018-05-24,5426,29665.0,13.86,96.93,155.1,6.14,31.88,1.56,31.36,324.98,60.0,83.45,47.58,497.0,51.35,75.29,99.68,52.71,72.46,41.39,12.12,4.98,464.06
2018-05-28,5427,28654.0,13.81,94.3,150.67,6.16,30.54,1.5,30.95,308.07,60.1,80.39,50.03,475.74,49.95,72.57,94.51,51.6,71.92,40.88,11.79,4.81,439.75
2018-05-29,5428,28326.0,13.28,89.78,148.56,5.93,30.73,1.47,30.32,296.25,57.35,79.73,53.75,445.81,48.8,70.66,97.61,49.0,70.08,39.4,11.87,4.73,458.78
2018-05-30,5429,28389.0,13.69,88.3,148.83,5.95,31.06,1.44,30.69,293.63,57.45,81.04,54.51,440.17,48.85,70.07,97.7,48.13,69.87,39.44,11.87,4.77,445.71
2018-05-31,5430,28559.0,13.53,88.89,154.0,6.17,32.02,1.47,31.25,288.94,55.35,81.97,54.22,434.05,47.9,73.38,98.6,48.91,70.41,39.52,11.91,4.77,447.54
2018-06-01,5431,28437.0,13.03,89.37,152.08,6.49,32.45,1.43,31.4,297.39,55.9,82.28,54.22,443.36,48.0,72.74,99.36,47.88,71.33,39.56,12.12,4.74,449.51
2018-06-04,5432,29036.0,12.75,93.3,155.22,6.95,32.93,1.44,31.4,295.27,56.0,88.13,56.29,464.08,48.3,76.52,98.91,49.78,70.2,39.83,12.41,5.15,442.8
2018-06-05,5433,30359.0,13.4,104.27,163.01,7.42,34.51,1.53,32.1,316.08,57.5,92.9,59.12,472.51,50.0,82.81,102.15,53.66,74.0,42.64,12.82,5.48,448.82
2018-06-06,5434,30428.0,13.98,102.9,159.29,7.4,35.14,1.56,32.1,318.85,57.4,91.89,57.94,485.14,49.05,82.68,101.65,54.28,73.21,44.64,13.15,5.45,433.43
2018-06-07,5435,30178.0,13.9,100.97,158.7,7.21,35.19,1.54,31.54,317.86,57.7,92.09,57.39,475.05,48.5,80.3,103.36,52.83,71.04,44.52,12.99,5.34,446.7
2018-06-08,5436,31444.0,14.68,107.76,163.13,7.44,37.34,1.6,32.62,330.27,60.0,98.71,59.08,516.6,50.6,83.62,105.93,54.07,74.55,45.77,13.32,5.57,455.23
2018-06-11,5437,31704.0,14.92,110.39,167.17,7.53,37.39,1.59,33.47,336.15,61.4,99.25,59.37,508.71,51.55,84.63,107.23,52.17,74.25,45.26,13.32,5.41,465.34
2018-06-12,5438,30749.0,14.55,106.76,162.07,7.25,36.67,1.52,33.73,331.51,59.65,93.79,58.23,502.73,50.0,80.3,106.02,51.35,71.67,43.35,13.15,5.15,450.05
2018-06-13,5439,30228.0,15.09,107.35,157.8,6.84,36.58,1.48,34.59,315.64,59.75,91.35,57.18,491.66,50.0,75.5,104.89,50.03,71.5,41.47,12.82,4.89,453.55
2018-06-14,5440,30115.0,15.62,100.68,150.4,6.61,36.96,1.48,34.77,311.78,59.1,88.72,58.7,464.96,49.8,71.47,109.7,47.26,71.96,39.79,13.23,4.85,472.98
2018-06-15,5441,30148.0,15.62,104.05,144.76,6.52,37.01,1.48,35.03,314.5,60.0,88.48,59.08,464.42,50.45,70.88,111.5,46.02,70.58,40.73,13.36,4.85,474.46
2018-06-18,5442,27657.0,14.72,92.19,128.77,5.85,34.51,1.38,32.29,282.41,56.5,80.15,53.5,402.4,45.4,62.51,102.55,39.67,65.15,35.73,12.78,4.5,440.04
2018-06-19,5443,29119.0,15.66,98.75,140.8,6.38,34.61,1.47,33.33,309.9,58.3,83.99,57.43,408.77,48.6,66.59,108.76,41.24,70.79,36.82,13.07,4.98,459.42
2018-06-21,5444,30869.0,17.7,106.72,158.23,7.43,34.8,1.57,35.18,337.93,59.65,89.57,58.74,427.68,49.6,71.05,108.53,44.25,73.59,41.78,13.56,5.89,463.76
2018-06-22,5445,30211.0,18.08,101.9,152.75,7.35,33.36,1.53,34.22,346.14,55.45,85.65,61.11,429.79,47.55,65.44,104.22,44.99,71.96,40.81,13.23,5.7,451.73
2018-06-25,5446,28825.0,16.89,94.15,143.7,7.16,31.4,1.47,33.14,328.29,53.95,79.15,56.96,404.56,45.45,57.07,101.52,43.3,69.7,40.53,12.57,5.3,417.8
2018-06-26,5447,28474.0,16.89,94.04,140.61,6.95,30.44,1.47,32.58,325.33,53.6,78.8,55.57,402.45,44.65,56.22,100.71,41.77,67.28,39.2,12.12,5.3,411.39
2018-06-27,5448,25921.0,15.78,84.41,127.21,6.39,26.8,1.29,30.84,279.79,50.4,70.2,49.86,349.59,41.2,48.54,96.21,36.36,60.72,34.79,10.71,4.6,384.07
2018-06-28,5449,26789.0,16.46,90.34,138.65,6.57,26.8,1.29,31.77,293.78,52.4,77.4,50.67,344.69,42.2,52.23,99.23,37.15,61.81,35.18,11.08,4.82,391.42
2018-06-29,5450,26037.0,17.62,88.52,130.89,6.41,27.04,1.21,31.36,298.33,47.25,73.65,49.95,330.88,40.95,52.32,92.21,36.28,57.76,31.97,10.96,4.54,384.66
2018-07-02,5451,25298.0,17.27,82.29,128.77,6.31,26.84,1.24,30.73,289.78,43.9,72.75,48.39,306.19,38.85,53.8,87.85,34.55,57.55,30.06,10.63,4.2,370.56
2018-07-03,5452,27092.0,17.23,89.71,145.7,6.91,28.71,1.38,30.47,300.36,49.2,77.33,52.36,316.18,42.2,60.56,92.21,38.63,61.6,33.89,11.12,4.47,401.18
2018-07-04,5453,27703.0,17.49,91.19,144.01,6.92,28.81,1.4,30.84,302.38,50.5,78.6,52.36,347.58,43.8,61.96,93.52,39.91,61.6,35.84,11.41,4.53,416.22
2018-07-05,5454,27813.0,18.0,91.56,148.48,7.06,29.19,1.42,31.99,295.02,47.05,78.6,54.72,356.2,42.8,62.09,91.76,39.13,66.53,36.66,11.91,4.45,415.28
2018-07-06,5455,27611.0,18.47,89.67,145.62,7.24,28.62,1.41,32.51,285.92,44.55,78.49,53.2,353.51,41.85,60.85,91.0,38.8,65.11,36.66,12.2,4.46,401.77
2018-07-10,5456,27635.0,18.98,90.45,148.24,7.19,28.14,1.4,32.47,275.69,47.2,76.78,52.06,358.56,42.95,59.71,89.69,38.02,64.02,37.95,12.57,4.4,407.3
2018-07-11,5457,27232.0,18.55,90.45,148.83,7.08,27.9,1.37,32.32,272.67,46.5,77.98,51.3,354.49,42.15,59.58,89.92,36.57,66.36,36.39,12.24,4.31,396.25
2018-07-12,5458,26705.0,18.34,87.85,144.13,6.84,27.66,1.32,32.32,265.9,45.7,74.34,50.25,341.31,41.5,57.07,89.92,37.77,65.73,34.55,11.99,4.16,404.34
2018-07-13,5459,26514.0,17.91,87.3,141.35,6.8,27.52,1.32,32.51,252.89,45.45,73.45,48.64,333.13,41.5,54.61,90.86,40.33,64.76,34.51,11.79,4.1,405.37
2018-07-16,5460,26264.0,16.89,86.74,141.19,6.82,27.18,1.31,32.25,250.87,45.25,72.64,47.84,325.14,41.05,54.36,92.48,40.41,63.19,33.73,11.74,4.08,404.48
2018-07-17,5461,26765.0,17.06,89.71,145.82,6.75,27.37,1.34,32.44,249.48,43.7,75.62,48.13,328.43,41.55,54.53,95.31,40.53,64.04,35.3,12.03,4.16,417.11
2018-07-18,5462,27045.0,16.72,90.37,145.35,6.69,27.52,1.38,33.14,276.87,44.65,75.16,48.47,348.86,42.4,55.5,101.56,41.44,65.82,35.06,12.03,4.27,425.94
2018-07-19,5463,26814.0,16.17,89.41,144.72,6.6,28.14,1.36,33.59,273.61,43.9,74.07,48.34,342.58,41.65,53.29,98.55,42.68,64.84,34.83,11.41,4.16,424.11
2018-07-20,5464,27625.0,17.15,92.08,147.42,6.82,29.05,1.43,33.55,309.21,42.9,76.51,50.79,353.12,42.55,54.23,99.32,43.51,67.22,35.61,11.62,4.22,443.44
2018-07-23,5465,27704.0,17.91,92.67,144.95,6.8,29.53,1.47,33.4,327.06,41.8,75.31,48.98,351.7,41.9,53.42,98.42,44.95,67.77,36.51,11.83,4.17,447.34
2018-07-24,5466,28273.0,18.3,92.82,146.6,6.84,29.48,1.49,33.77,317.76,43.7,76.86,48.22,368.26,42.6,55.59,97.83,46.02,68.57,38.07,12.45,4.33,462.04
2018-07-25,5467,29364.0,18.47,97.12,152.28,7.06,30.2,1.55,33.51,324.34,45.9,78.99,50.58,390.4,44.1,60.9,98.82,49.0,73.91,40.57,12.49,4.62,465.54
2018-07-26,5468,29205.0,17.49,97.49,153.65,7.09,29.96,1.55,33.96,322.9,45.5,78.41,51.89,394.95,45.0,61.75,98.1,49.53,76.58,39.36,12.45,4.55,450.55
2018-07-27,5469,29259.0,17.36,97.86,153.46,7.1,29.63,1.54,33.96,331.95,47.25,77.48,54.01,391.82,46.25,63.06,98.46,49.12,76.96,39.79,12.24,4.46,447.19
2018-07-30,5470,29232.0,16.89,95.49,149.34,7.17,29.91,1.53,34.07,332.3,47.45,75.85,53.5,384.32,46.3,61.53,97.11,51.18,76.84,41.39,12.24,4.57,441.62
2018-07-31,5471,29287.0,16.81,94.15,146.72,7.17,30.25,1.54,34.48,341.15,47.55,75.47,52.44,387.9,46.45,63.27,99.54,51.35,77.09,40.96,12.24,4.55,444.92
2018-08-01,5472,29388.0,17.19,92.67,144.91,7.16,30.92,1.55,35.18,342.23,47.8,77.13,51.77,385.16,45.4,64.08,99.63,50.52,76.84,40.81,12.94,4.51,436.93
2018-08-02,5473,28883.0,17.27,90.82,136.1,7.05,30.06,1.61,34.44,328.04,46.55,77.6,49.61,379.18,43.7,61.32,98.1,48.66,74.68,40.34,13.03,4.48,432.79
2018-08-03,5474,29216.0,17.74,91.93,140.84,7.06,29.96,1.65,34.18,320.73,46.8,79.03,50.37,376.09,43.7,61.75,98.91,48.83,75.35,41.55,12.94,4.5,445.71
2018-08-06,5475,28894.0,17.32,90.08,138.72,7.01,30.63,1.65,33.88,304.81,47.4,78.72,49.82,367.67,43.45,61.49,98.15,47.06,75.44,41.43,12.2,4.39,438.71
2018-08-07,5476,27783.0,16.29,83.92,127.95,6.79,30.3,1.55,32.84,288.49,46.4,74.07,48.05,356.45,41.9,57.97,98.91,44.58,73.74,39.2,11.46,4.16,429.64
2018-08-08,5477,26675.0,15.23,85.26,118.78,6.37,29.15,1.53,32.77,274.99,43.75,71.94,46.02,335.68,40.85,54.95,95.4,42.51,70.99,36.23,10.75,4.01,421.94
2018-08-09,5478,26906.0,15.65,85.63,123.92,6.5,29.0,1.57,32.55,267.48,42.95,74.07,44.79,336.31,41.65,56.18,92.44,42.93,71.2,36.51,10.71,4.05,426.04
2018-08-10,5479,26856.0,16.51,80.51,120.23,6.69,29.19,1.54,32.81,260.11,43.4,72.52,46.4,315.3,41.55,55.33,90.46,42.64,73.57,36.43,10.55,3.95,438.61
2018-08-13,5480,26062.0,16.34,75.1,113.65,6.58,28.33,1.48,32.66,242.86,42.3,70.55,46.57,293.69,40.1,51.47,93.25,39.91,70.39,34.16,9.76,3.7,439.65
2018-08-14,5481,26537.0,17.02,75.62,113.85,6.55,28.52,1.53,31.88,273.02,41.25,70.58,48.98,323.77,38.75,52.28,95.58,40.74,70.48,35.45,10.55,3.93,448.52
2018-08-15,5482,27008.0,17.62,75.99,114.44,6.96,29.48,1.54,32.18,290.12,42.3,73.72,47.63,341.02,38.25,52.45,99.77,41.65,72.17,36.12,10.34,4.05,445.71
2018-08-16,5483,26939.0,17.44,74.14,112.59,6.98,29.24,1.55,32.29,299.12,43.0,72.06,46.32,340.43,38.3,51.09,99.18,41.32,71.92,37.02,10.3,4.18,447.98
2018-08-17,5484,26239.0,17.06,73.77,109.81,6.79,28.23,1.52,31.54,293.39,42.65,67.95,45.89,336.56,37.75,47.99,97.11,41.44,70.44,35.88,10.09,4.01,442.06
2018-08-21,5485,26046.0,17.66,73.47,108.95,6.84,27.85,1.49,31.99,292.45,42.3,66.13,44.37,348.37,38.0,45.99,96.93,40.41,68.37,34.4,9.93,4.11,458.58
2018-08-22,5486,26844.0,17.87,74.88,113.77,6.86,29.24,1.55,32.36,283.45,42.75,68.92,43.7,351.55,38.8,48.58,98.91,41.57,71.39,35.69,10.46,4.3,481.02
2018-08-23,5487,26523.0,17.87,73.8,112.36,6.69,29.29,1.54,32.62,266.29,42.0,66.94,44.37,346.8,37.65,46.92,99.95,40.7,70.27,35.88,10.63,4.35,481.02
2018-08-24,5488,25168.0,16.34,70.88,108.44,6.42,27.42,1.4,32.81,249.19,41.1,62.53,42.68,330.04,36.1,32.61,98.91,38.76,68.28,32.87,10.13,4.05,464.8
2018-08-27,5489,25435.0,16.08,69.87,107.81,6.23,28.14,1.41,33.88,256.06,41.4,61.64,43.53,324.36,37.25,32.44,97.88,39.42,73.51,33.93,9.97,3.89,488.37
2018-08-28,5490,25033.0,15.35,65.98,105.93,5.99,28.23,1.37,34.14,255.51,42.0,58.96,42.77,309.57,37.75,32.23,100.44,38.39,72.51,32.83,9.59,3.78,485.9
2018-08-29,5491,25398.0,16.98,67.84,102.13,5.92,29.29,1.35,34.63,250.17,40.8,57.68,42.72,303.34,37.7,32.36,103.68,37.07,75.23,31.7,9.84,3.75,508.29
2018-08-30,5492,26755.0,18.6,71.17,106.05,5.99,31.59,1.47,37.63,251.95,39.25,58.19,45.43,300.6,41.35,36.14,113.25,36.03,75.97,31.46,10.46,3.88,542.12
2018-08-31,5493,29294.0,19.62,81.55,127.99,6.88,34.42,1.6,40.79,286.32,45.4,66.71,47.71,339.84,46.35,43.7,112.31,40.49,84.94,34.55,11.41,4.21,558.94
2018-09-03,5494,28807.0,18.55,85.26,127.25,6.58,33.8,1.57,40.3,287.9,45.5,67.21,47.33,321.67,43.9,44.59,107.09,40.62,82.4,33.11,11.08,4.24,545.08
2018-09-04,5495,27625.0,18.0,75.69,113.53,6.28,31.35,1.49,38.37,285.92,40.6,60.67,47.67,306.58,41.85,42.3,111.05,38.8,82.01,31.7,10.84,4.13,552.87
2018-09-05,5496,28769.0,17.36,80.29,125.48,6.48,31.54,1.58,39.6,285.57,45.25,64.27,49.27,320.39,45.35,46.2,113.03,40.16,88.48,34.16,10.84,4.28,565.99
2018-09-06,5497,29948.0,16.68,89.34,131.52,6.54,36.14,1.61,38.74,296.8,45.85,71.79,50.2,335.87,45.85,50.92,117.75,43.71,95.78,35.61,11.5,4.46,566.09
2018-09-07,5498,29811.0,17.23,84.52,124.11,6.44,35.43,1.6,38.41,303.57,44.0,68.07,50.25,348.76,45.65,49.9,115.55,43.75,97.59,37.48,11.33,4.5,563.77
2018-09-10,5499,29455.0,17.4,81.92,123.76,6.24,34.95,1.58,39.26,296.5,43.3,66.63,48.89,343.27,45.75,48.28,113.88,43.75,94.78,37.17,11.37,4.49,550.9
2018-09-11,5500,29164.0,17.15,80.92,120.63,6.19,34.37,1.56,39.26,301.54,43.65,65.78,50.25,337.25,44.9,47.56,114.87,43.26,91.85,37.37,11.37,4.43,552.23
2018-09-12,5501,29745.0,16.93,85.26,123.6,6.15,34.95,1.55,39.67,302.38,43.85,67.06,51.47,339.55,45.7,48.54,119.77,43.75,95.04,38.31,11.95,4.44,567.57
2018-09-13,5502,30024.0,17.53,85.26,123.64,6.14,36.91,1.55,39.93,296.7,43.75,65.16,54.18,331.91,47.2,46.67,124.0,43.13,100.09,37.37,12.12,4.31,590.6
2018-09-14,5503,30177.0,17.49,85.26,123.72,6.2,37.58,1.54,41.01,293.53,42.1,66.71,52.57,331.17,46.8,47.31,125.71,43.75,101.13,37.05,11.87,4.39,590.8
2018-09-17,5504,31157.0,17.49,93.04,123.84,6.25,39.69,1.52,40.75,305.45,42.9,72.75,52.95,375.75,48.65,50.62,123.24,45.4,109.63,38.31,12.2,4.64,590.26
2018-09-18,5505,32106.0,17.57,96.38,124.93,6.39,41.23,1.55,40.67,315.54,42.75,74.46,51.94,385.79,49.4,50.49,125.93,47.72,113.72,39.79,12.7,4.84,627.0
2018-09-19,5506,33118.0,17.02,107.5,127.56,6.85,42.38,1.65,40.79,329.33,48.15,76.67,55.36,402.06,52.2,53.85,132.09,51.27,113.06,39.79,13.32,5.01,644.55
2018-09-20,5507,34514.0,17.02,116.77,139.9,7.25,44.25,1.71,42.12,344.9,51.25,83.87,63.85,404.36,56.55,58.35,132.18,54.11,114.11,41.35,13.81,5.21,650.72
2018-09-21,5508,34327.0,16.98,111.35,142.02,7.03,43.38,1.77,41.71,353.01,52.65,85.96,62.54,402.3,56.45,59.41,131.73,54.77,111.17,42.64,13.73,5.02,629.86
2018-09-24,5509,33164.0,17.15,106.35,137.0,6.97,40.36,1.72,41.16,332.49,51.5,82.21,59.12,388.93,53.95,55.33,127.06,55.35,106.13,40.34,13.52,4.88,609.83
2018-09-25,5510,34053.0,17.53,116.4,141.62,7.07,40.75,1.79,40.97,344.46,52.95,88.6,60.56,396.33,54.15,60.05,132.09,55.23,107.88,40.45,13.52,5.07,626.06
2018-09-26,5511,33943.0,17.87,117.32,142.6,7.06,40.6,1.76,43.05,354.79,51.45,87.63,61.4,396.23,50.9,59.49,128.14,55.31,110.43,39.56,13.48,5.15,620.78
2018-09-27,5512,33651.0,18.43,118.99,137.24,6.86,39.88,1.73,43.68,342.68,50.4,83.21,58.95,380.11,51.5,56.27,131.69,54.4,107.14,38.23,13.65,4.85,632.62
2018-09-28,5513,33462.0,19.28,118.62,134.81,6.69,39.45,1.7,42.79,333.98,51.3,81.86,61.23,363.11,50.95,54.27,129.39,53.82,105.3,37.84,13.94,4.77,635.23
2018-10-01,5514,32585.0,18.55,115.73,130.38,6.71,38.92,1.68,40.3,320.53,49.75,78.84,57.34,357.48,50.55,54.31,125.53,54.28,102.27,36.78,13.94,4.69,592.33
2018-10-02,5515,32730.0,17.83,117.28,132.34,6.7,39.02,1.66,39.52,313.36,49.2,82.05,58.99,375.56,48.8,54.65,124.99,52.75,97.93,38.11,13.23,4.73,590.01
2018-10-03,5516,32202.0,18.43,115.47,129.95,6.7,38.16,1.58,38.86,298.33,47.35,78.57,57.64,370.36,48.7,53.38,125.89,51.22,96.92,36.9,13.19,4.47,584.34
2018-10-04,5517,30929.0,18.38,109.02,122.51,6.69,35.09,1.51,37.71,291.31,43.9,73.45,53.29,351.79,46.0,50.02,125.89,48.09,92.23,34.87,12.57,4.28,564.37
2018-10-05,5518,30169.0,17.91,104.09,121.53,6.42,33.22,1.46,36.3,279.59,42.4,70.82,46.95,335.29,45.95,47.82,122.29,47.88,92.58,34.36,12.32,4.43,539.71
2018-10-08,5519,30547.0,17.83,103.38,122.23,6.6,32.6,1.47,35.85,283.2,41.5,72.02,51.56,325.63,46.05,47.01,125.44,46.19,94.86,33.89,12.32,4.35,562.15
2018-10-09,5520,29613.0,17.02,95.86,113.14,6.6,32.5,1.44,35.26,270.89,40.05,67.68,49.57,307.21,44.9,45.23,123.19,43.42,89.46,32.72,11.99,4.14,560.32
2018-10-10,5521,28550.0,17.02,92.56,106.52,6.6,32.02,1.38,34.14,262.83,40.0,64.04,49.44,303.34,43.7,42.59,120.67,41.28,87.36,31.7,11.79,4.04,536.75
2018-10-11,5522,27613.0,16.08,88.3,104.64,6.22,31.4,1.36,32.99,257.0,38.6,61.48,48.85,295.02,42.05,41.36,116.9,39.5,84.73,30.21,11.74,3.97,515.49
2018-10-12,5523,29598.0,16.34,95.64,116.04,6.3,32.69,1.41,33.73,281.08,41.8,70.82,51.94,311.48,44.85,46.46,118.69,44.41,88.28,34.32,12.08,4.2,539.17
2018-10-16,5524,29431.0,16.29,94.34,110.71,6.32,32.45,1.41,34.74,292.69,41.95,68.14,53.25,314.46,45.7,45.82,116.9,45.4,92.1,34.36,12.08,4.13,523.14
2018-10-17,5525,28721.0,16.12,91.86,106.17,6.28,31.83,1.4,34.14,287.85,41.0,64.93,51.13,305.65,43.7,43.65,116.27,44.0,90.78,32.48,11.83,4.07,523.09
2018-10-18,5526,28371.0,15.74,91.19,105.27,6.29,31.3,1.37,34.25,282.9,39.6,64.15,51.13,302.61,43.05,43.74,115.1,43.71,91.35,31.78,11.83,4.05,521.61
2018-10-19,5527,28673.0,16.21,91.89,107.89,6.37,31.73,1.35,33.25,283.89,41.5,65.2,51.51,305.16,44.05,43.65,113.75,44.41,89.9,32.17,12.16,4.0,522.2
2018-10-22,5528,28568.0,16.21,89.04,109.19,6.28,31.97,1.34,32.58,276.38,41.15,64.62,51.13,298.79,44.0,43.32,112.04,43.18,88.28,31.5,12.03,4.06,512.49
2018-10-23,5529,28360.0,15.95,91.0,110.09,6.34,31.49,1.32,31.69,266.59,40.25,64.35,51.34,290.4,43.15,44.25,111.5,41.57,87.23,31.27,11.95,4.09,509.23
2018-10-24,5530,28157.0,15.91,95.12,115.38,6.26,31.49,1.34,30.8,255.42,39.05,64.12,51.56,302.23,43.2,44.16,110.51,39.46,86.18,30.53,11.95,4.05,493.06
2018-10-25,5531,29335.0,15.7,98.38,122.7,6.38,31.59,1.37,31.36,281.22,40.5,67.29,54.3,316.71,44.05,49.26,111.05,41.52,88.28,31.86,12.03,4.16,531.52
2018-10-26,5532,29370.0,15.53,99.05,123.29,6.39,31.69,1.33,31.06,281.82,39.5,65.82,52.82,318.38,44.5,49.43,115.1,40.86,88.46,31.58,11.91,4.07,547.35
2018-10-29,5533,28898.0,14.67,99.16,121.37,6.27,31.21,1.32,30.69,283.2,38.95,64.08,51.56,311.16,45.55,50.32,114.65,40.37,86.18,30.88,11.7,3.97,542.67
2018-10-30,5534,29426.0,15.35,99.45,124.46,6.31,31.69,1.32,30.69,281.57,40.05,65.24,51.89,311.11,46.0,50.75,116.09,41.44,88.59,31.62,11.83,4.01,540.45
2018-10-31,5535,29491.0,15.74,97.86,124.86,6.25,32.65,1.35,31.17,285.43,40.5,64.5,54.09,310.18,47.7,50.02,116.81,41.52,91.17,31.62,12.9,4.01,534.43
2018-11-01,5536,31309.0,15.7,105.09,137.16,6.41,34.37,1.41,33.1,297.69,42.75,73.96,60.85,335.26,50.65,54.95,120.58,43.75,94.99,34.04,13.36,4.2,556.92
2018-11-02,5537,31419.0,15.74,109.13,134.61,6.54,35.33,1.36,34.22,296.4,43.65,74.26,63.73,341.44,51.05,54.82,119.14,43.09,96.26,34.2,13.61,4.2,558.3
2018-11-05,5538,31429.0,15.82,107.54,132.81,6.93,34.71,1.32,34.29,294.67,44.55,74.46,65.5,335.85,51.25,53.46,119.14,43.38,97.18,33.46,13.19,4.13,570.04
2018-11-07,5539,31405.0,16.29,105.09,125.68,7.25,36.05,1.34,33.77,300.51,44.05,74.3,65.08,333.69,50.15,53.08,120.54,43.34,98.1,35.84,13.15,4.38,571.61
2018-11-08,5540,30736.0,15.91,104.53,123.99,7.12,36.24,1.29,32.4,290.47,42.55,72.87,64.7,331.97,50.0,51.21,118.69,42.51,97.1,34.79,12.86,4.29,554.01
2018-11-09,5541,29913.0,15.53,100.38,121.76,6.75,35.38,1.33,31.35,278.8,40.85,69.93,66.09,314.06,49.35,50.32,113.52,40.41,94.73,33.34,12.61,4.12,538.08
2018-11-12,5542,29423.0,15.44,102.72,119.14,6.65,34.32,1.3,31.7,267.48,41.5,68.11,61.78,301.35,47.65,49.39,109.25,40.7,95.52,32.44,12.2,4.05,555.04
2018-11-13,5543,28543.0,15.31,99.53,118.55,6.75,32.69,1.29,30.96,257.94,40.25,65.9,63.81,290.55,44.2,47.18,110.6,39.3,90.82,31.97,12.16,4.1,528.32
2018-11-14,5544,29373.0,15.31,101.53,124.19,6.77,32.55,1.3,30.65,267.58,41.55,68.92,63.73,297.17,47.0,49.52,113.3,41.07,94.16,32.25,12.16,4.24,542.47
2018-11-15,5545,30474.0,15.35,109.09,128.66,6.93,34.71,1.3,32.55,272.67,44.2,72.68,67.7,306.79,48.85,51.6,111.59,42.14,98.06,33.42,12.74,4.27,566.19
2018-11-16,5546,31109.0,15.87,111.95,133.87,7.02,35.28,1.35,32.67,273.02,45.45,74.46,71.8,310.47,49.5,53.59,113.3,42.1,100.43,34.36,12.94,4.38,566.19
2018-11-20,5547,29715.0,15.7,108.02,125.21,6.62,32.69,1.28,31.12,262.09,46.6,70.74,64.99,301.35,46.25,53.42,111.41,40.99,96.61,32.68,12.82,4.23,532.61
2018-11-21,5548,30263.0,15.4,108.94,132.3,6.61,33.22,1.29,31.43,269.95,47.4,72.41,64.27,305.81,48.0,54.99,110.96,40.78,97.27,33.15,12.45,4.26,539.71
2018-11-22,5549,30275.0,15.78,108.39,133.2,6.64,33.27,1.27,31.43,266.89,46.55,72.21,62.37,303.75,46.9,54.95,107.9,41.11,97.49,32.95,12.49,4.32,541.58
2018-11-23,5550,30724.0,16.29,110.39,134.53,6.6,33.17,1.27,31.43,264.41,46.1,75.39,63.81,301.2,47.95,56.69,107.9,40.95,97.31,32.75,12.7,4.49,552.58
2018-11-26,5551,31132.0,16.91,110.76,134.1,6.49,34.18,1.29,33.29,265.2,46.55,75.81,70.15,298.79,51.2,56.82,122.29,40.95,100.56,33.11,12.61,4.41,562.34
2018-11-27,5552,30921.0,16.68,109.09,134.89,6.31,34.18,1.27,32.78,262.04,47.55,75.31,69.56,294.18,51.25,54.7,121.39,40.86,97.05,33.34,12.12,4.47,555.14
2018-11-28,5553,31139.0,16.82,110.54,131.48,6.48,33.51,1.28,33.71,259.82,47.8,77.33,68.46,294.52,50.95,56.01,120.49,41.32,99.73,33.93,12.08,4.41,571.42
2018-11-29,5554,31483.0,17.13,111.13,133.08,6.69,33.84,1.31,33.91,262.68,48.15,78.95,65.92,300.76,53.75,56.48,116.81,42.43,101.26,34.44,12.28,4.47,559.38
2018-11-30,5555,0.0,17.13,111.13,133.08,6.69,33.84,1.31,33.91,262.68,48.15,78.95,65.92,300.76,53.75,56.48,116.81,42.43,101.26,34.44,12.28,4.47,559.38
2018-12-03,5556,31889.0,17.13,112.65,133.12,6.82,34.23,1.3,34.14,265.3,48.7,80.0,66.94,320.04,54.75,56.14,112.85,42.93,102.45,35.57,12.53,4.48,564.41
2018-12-04,5557,31958.0,16.86,109.06,133.01,6.78,34.85,1.29,34.72,264.86,48.55,79.65,67.61,318.82,54.7,56.9,112.4,43.75,105.56,36.27,12.28,4.45,577.73
2018-12-05,5558,31780.0,16.68,107.54,130.81,6.83,34.23,1.3,36.31,266.94,49.9,78.53,66.77,338.2,53.3,56.69,112.94,43.96,106.22,36.51,11.83,4.4,582.22
2018-12-06,5559,32020.0,16.59,112.39,131.16,6.71,35.76,1.4,35.45,259.32,49.6,81.04,66.35,352.04,55.05,58.05,117.62,44.99,110.78,36.47,11.62,4.45,564.46
2018-12-07,5560,31550.0,16.37,110.87,126.93,6.81,34.56,1.39,35.61,258.83,49.5,80.27,62.54,342.57,53.0,56.78,111.5,45.98,106.79,36.12,11.5,4.44,553.47
2018-12-10,5561,30754.0,16.28,107.94,122.39,6.64,33.51,1.35,34.45,251.76,49.15,78.37,62.54,335.5,51.3,55.63,111.46,45.4,103.41,35.1,11.08,4.35,544.2
2018-12-11,5562,30941.0,16.09,110.46,123.84,6.66,33.17,1.31,34.99,255.66,49.8,82.05,64.06,333.54,50.95,56.82,114.2,45.12,104.38,34.94,11.12,4.27,532.36
2018-12-12,5563,31081.0,15.82,108.69,123.6,6.75,33.32,1.32,35.22,258.97,50.65,81.94,67.36,337.47,50.95,56.69,112.4,46.44,105.21,35.45,11.33,4.32,532.75
2018-12-13,5564,31020.0,15.96,107.5,124.78,6.69,33.6,1.31,35.61,257.44,50.1,81.24,64.23,322.74,51.35,55.5,111.5,46.89,104.38,36.39,11.5,4.31,532.61
2018-12-14,5565,31110.0,15.78,107.05,125.68,6.71,33.03,1.28,36.0,258.53,50.7,81.97,65.29,326.52,51.35,55.97,111.55,47.88,103.54,36.86,11.54,4.22,542.52
